date,sector,sector_weight,sector_share
2023-10-18,Consumer Discretionary,0.211104507410149,0.10555225370507451
2023-10-18,Consumer Staples,0.26976553142448234,0.1348827657122412
2023-10-18,Energy,0.10978110356621096,0.054890551783105486
2023-10-18,Financials,0.30664430445896834,0.1533221522294842
2023-10-18,Health Care,0.09037110667295592,0.04518555333647797
2023-10-18,Industrials,0.3304945807215999,0.16524729036079996
2023-10-18,Information Technology,0.4,0.20000000000000004
2023-10-18,Materials,0.10944507859410817,0.05472253929705409
2023-10-18,Real Estate,0.050387740227438055,0.02519387011371903
2023-10-18,Utilities,0.07199396690794395,0.03599698345397198
2023-10-19,Communication Services,0.05001208001614322,0.025006040008071613
2023-10-19,Consumer Discretionary,0.211104507410149,0.10555225370507451
2023-10-19,Consumer Staples,0.26976553142448234,0.1348827657122412
2023-10-19,Energy,0.10978110356621096,0.054890551783105486
2023-10-19,Financials,0.30664430445896834,0.1533221522294842
2023-10-19,Health Care,0.09037110667295592,0.04518555333647797
2023-10-19,Industrials,0.3304945807215999,0.16524729036079996
2023-10-19,Information Technology,0.4,0.20000000000000004
2023-10-19,Materials,0.10944507859410817,0.05472253929705409
2023-10-19,Real Estate,0.050387740227438055,0.02519387011371903
2023-10-19,Utilities,0.07199396690794395,0.03599698345397198
2023-10-20,Communication Services,0.0,0.0
2023-10-20,Consumer Discretionary,0.0,0.0
2023-10-20,Consumer Staples,0.0,0.0
2023-10-20,Energy,0.0,0.0
2023-10-20,Financials,0.0,0.0
2023-10-20,Health Care,0.0,0.0
2023-10-20,Industrials,0.0,0.0
2023-10-20,Information Technology,0.0,0.0
2023-10-20,Materials,0.0,0.0
2023-10-20,Real Estate,0.0,0.0
2023-10-20,Utilities,0.0,0.0
2023-10-23,Communication Services,0.0,0.0
2023-10-23,Consumer Discretionary,0.0,0.0
2023-10-23,Consumer Staples,0.0,0.0
2023-10-23,Energy,0.0,0.0
2023-10-23,Financials,0.0,0.0
2023-10-23,Health Care,0.0,0.0
